lx_ft,ly_ft,live_psf,method,h_in,M0_kipft,qu_psf,punch_ratio,punch_ok,defl_ratio,defl_ok,col_min_in,col_max_in,As_cs_in2,As_ms_in2,As_total_in2,runtime_s
18.0,20.0,50.0,EFM (ASAP),8.00524934383202,153.59482022872376,222.94083092447076,0.7911195156532405,true,0.044750296350792564,true,17.0,17.0,10.6,3.5999999999999996,14.2,0.045
18.0,20.0,50.0,FEA,8.00524934383202,153.59482022872376,222.94083092447076,0.8401619477023469,true,0.0900117329419361,true,17.0,17.0,6.199999999999999,3.5999999999999996,9.799999999999999,7.741
18.0,20.0,80.0,MDDM,8.00524934383202,183.86292086128972,270.94083092447073,0.985366800775304,true,0.07160047416126808,true,17.0,23.0,9.200000000000001,3.5999999999999996,12.8,0.101
18.0,20.0,80.0,DDM (Full),8.00524934383202,183.86292086128972,270.94083092447073,0.985366800775304,true,0.07160047416126808,true,17.0,23.0,10.0,3.5999999999999996,13.6,0.176
18.0,20.0,80.0,EFM (HC),8.00524934383202,186.66436312226605,270.94083092447073,0.9780635605682816,true,0.07160047416126808,true,17.0,17.0,12.8,3.5999999999999996,16.4,0.058
18.0,20.0,80.0,EFM (ASAP),8.00524934383202,186.66436312226605,270.94083092447073,0.9614505249793002,true,0.07160047416126808,true,17.0,17.0,13.0,3.5999999999999996,16.599999999999998,0.058
18.0,20.0,80.0,FEA,8.00524934383202,185.72819557508626,270.94083092447073,0.9335418918543934,true,0.14403988269808593,true,17.0,19.0,8.2,3.5999999999999996,11.799999999999999,10.566
18.0,22.0,40.0,MDDM,8.805774278215225,164.18126677456294,218.83491401691785,0.9961840276887922,true,0.026897247994465835,true,18.0,18.0,8.2,4.3999999999999995,12.599999999999998,0.051
18.0,22.0,40.0,DDM (Full),8.805774278215225,164.18126677456294,218.83491401691785,0.9961840276887922,true,0.026897247994465835,true,18.0,18.0,8.6,4.3999999999999995,13.0,0.951
18.0,22.0,40.0,EFM (HC),8.805774278215225,164.18126677456294,218.83491401691785,0.7085445884321475,true,0.026897247994465835,true,18.0,18.0,10.6,4.3999999999999995,14.999999999999998,0.038
18.0,22.0,40.0,EFM (ASAP),8.805774278215225,164.18126677456294,218.83491401691785,0.7085445884321475,true,0.026897247994465835,true,18.0,18.0,10.399999999999999,4.3999999999999995,14.799999999999999,0.046
18.0,22.0,40.0,FEA,8.805774278215225,164.18126677456294,218.83491401691785,0.721414097897961,true,0.06050607066715469,true,18.0,18.0,7.0,4.3999999999999995,11.4,9.338
18.0,22.0,50.0,MDDM,8.805774278215225,175.29722770259193,234.83491401691788,0.9394992664876174,true,0.03362155999308231,true,18.0,20.0,8.6,4.3999999999999995,13.0,0.069
18.0,22.0,50.0,DDM (Full),8.805774278215225,175.29722770259193,234.83491401691788,0.9394992664876174,true,0.03362155999308231,true,18.0,20.0,8.999999999999998,4.3999999999999995,13.4,0.073
18.0,22.0,50.0,EFM (HC),8.805774278215225,176.185294012145,234.83491401691788,0.7603494545150704,true,0.03362155999308231,true,18.0,18.0,11.2,4.3999999999999995,15.599999999999998,0.055
18.0,22.0,50.0,EFM (ASAP),8.805774278215225,176.185294012145,234.83491401691788,0.7603494545150704,true,0.03362155999308231,true,18.0,18.0,11.0,4.3999999999999995,15.400000000000002,0.068
18.0,22.0,50.0,FEA,8.805774278215225,176.185294012145,234.83491401691788,0.7750719682500811,true,0.07567213618739958,true,18.0,18.0,7.2,4.3999999999999995,11.6,9.908
18.0,22.0,80.0,MDDM,8.805774278215225,208.996724802461,282.8349140169179,0.9157640527638389,true,0.053794495988931684,true,18.0,23.999999999999996,9.799999999999999,4.3999999999999995,14.2,0.118
18.0,22.0,80.0,DDM (Full),8.805774278215225,208.996724802461,282.8349140169179,0.9157640527638389,true,0.053794495988931684,true,18.0,23.999999999999996,10.200000000000001,4.3999999999999995,14.6,0.128
18.0,22.0,80.0,EFM (HC),8.805774278215225,212.19737572489112,282.8349140169179,0.9157640527638389,true,0.053794495988931684,true,18.0,18.0,13.199999999999998,4.3999999999999995,17.599999999999998,0.061
18.0,22.0,80.0,EFM (ASAP),8.805774278215225,212.19737572489112,282.8349140169179,0.9157640527638389,true,0.053794495988931684,true,18.0,18.0,13.0,4.3999999999999995,17.4,0.066
18.0,22.0,80.0,FEA,8.805774278215225,212.19737572489112,282.8349140169179,0.9327890134975735,true,0.1215928589142473,true,18.0,18.0,7.6,4.3999999999999995,12.0,10.079
18.0,24.0,40.0,MDDM,9.606299212598426,185.04861153754615,230.72899710936494,0.8859821055278778,true,0.02071772979203358,true,20.0,20.0,8.6,5.199999999999999,13.799999999999999,0.056
18.0,24.0,40.0,DDM (Full),9.606299212598426,185.04861153754615,230.72899710936494,0.8859821055278778,true,0.02071772979203358,true,20.0,20.0,9.0,5.199999999999999,14.2,0.042
18.0,24.0,40.0,EFM (HC),9.606299212598426,185.04861153754615,230.72899710936494,0.6624846171846436,true,0.02071772979203358,true,20.0,20.0,11.2,5.199999999999999,16.4,0.046
18.0,24.0,40.0,EFM (ASAP),9.606299212598426,185.04861153754615,230.72899710936494,0.6624846171846436,true,0.02071772979203358,true,20.0,20.0,10.999999999999998,5.199999999999999,16.2,0.054
18.0,24.0,40.0,FEA,9.606299212598426,185.04861153754615,230.72899710936494,0.7059185742308448,true,0.0627970066579709,true,20.0,20.0,7.799999999999999,5.199999999999999,13.0,10.389
18.0,24.0,50.0,MDDM,9.606299212598426,197.880885858044,246.7289971093649,0.9474209097789394,true,0.025897162240041963,true,20.0,20.0,9.0,5.199999999999999,14.2,0.122
18.0,24.0,50.0,DDM (Full),9.606299212598426,197.880885858044,246.7289971093649,0.9474209097789394,true,0.025897162240041963,true,20.0,20.0,9.599999999999998,5.199999999999999,14.799999999999999,0.031
18.0,24.0,50.0,EFM (HC),9.606299212598426,197.880885858044,246.7289971093649,0.7084248934730637,true,0.025897162240041963,true,20.0,20.0,11.799999999999999,5.199999999999999,17.0,0.034
18.0,24.0,50.0,EFM (ASAP),9.606299212598426,197.880885858044,246.7289971093649,0.7084248934730637,true,0.025897162240041963,true,20.0,20.0,11.6,5.199999999999999,16.8,0.039
18.0,24.0,50.0,FEA,9.606299212598426,197.880885858044,246.7289971093649,0.7549214095755434,true,0.07850238867489692,true,20.0,20.0,7.999999999999999,5.199999999999999,13.199999999999998,10.289
18.0,24.0,80.0,MDDM,9.606299212598426,233.9735785261299,294.7289971093649,0.9074877028845826,true,0.041435459584067136,true,20.0,23.999999999999996,10.2,5.199999999999999,15.399999999999999,0.135
18.0,24.0,80.0,DDM (Full),9.606299212598426,233.9735785261299,294.7289971093649,0.9074877028845826,true,0.041435459584067136,true,20.0,23.999999999999996,10.6,5.199999999999999,15.799999999999999,0.063
18.0,24.0,80.0,EFM (HC),9.606299212598426,236.3777088195377,294.7289971093649,0.8462457223383238,true,0.041435459584067136,true,20.0,20.0,13.6,5.199999999999999,18.8,0.05
18.0,24.0,80.0,EFM (ASAP),9.606299212598426,236.3777088195377,294.7289971093649,0.8462457223383238,true,0.041435459584067136,true,20.0,20.0,13.6,5.199999999999999,18.8,0.039
18.0,24.0,80.0,FEA,9.606299212598426,236.3777088195377,294.7289971093649,0.9030283440383079,true,0.12556221403320098,true,20.0,20.0,8.6,5.199999999999999,13.799999999999999,10.385
18.0,26.0,40.0,MDDM,10.393700787401576,208.22889808892867,242.42809523308338,0.8489726224702366,true,0.016356857229059094,true,21.0,21.0,9.599999999999998,5.999999999999999,15.599999999999998,0.124
18.0,26.0,40.0,DDM (Full),10.393700787401576,208.22889808892867,242.42809523308338,0.8489726224702366,true,0.016356857229059094,true,21.0,21.0,9.799999999999999,5.999999999999999,15.799999999999999,0.042
18.0,26.0,40.0,EFM (HC),10.393700787401576,208.22889808892867,242.42809523308338,0.6498225768796384,true,0.016356857229059094,true,21.0,21.0,12.000000000000002,5.999999999999999,18.0,0.036
18.0,26.0,40.0,EFM (ASAP),10.393700787401576,208.22889808892867,242.42809523308338,0.6498225768796384,true,0.016356857229059094,true,21.0,21.0,11.799999999999999,5.999999999999999,17.799999999999997,0.038
18.0,26.0,40.0,FEA,10.393700787401576,208.22889808892867,242.42809523308338,0.6657393583024187,true,0.06354900367120013,true,21.0,21.0,8.999999999999998,5.999999999999999,14.999999999999998,12.5
18.0,26.0,50.0,MDDM,10.393700787401576,221.97178694931267,258.4280952330834,0.9050039250569429,true,0.020446071536323877,true,21.0,21.0,9.799999999999999,5.999999999999999,15.799999999999999,0.127
18.0,26.0,50.0,DDM (Full),10.393700787401576,221.97178694931267,258.4280952330834,0.9050039250569429,true,0.020446071536323877,true,21.0,21.0,10.0,5.999999999999999,15.999999999999998,0.031
18.0,26.0,50.0,EFM (HC),10.393700787401576,221.97178694931267,258.4280952330834,0.6927101853479466,true,0.020446071536323877,true,21.0,21.0,12.399999999999999,5.999999999999999,18.4,0.034
18.0,26.0,50.0,EFM (ASAP),10.393700787401576,221.97178694931267,258.4280952330834,0.6927101853479466,true,0.020446071536323877,true,21.0,21.0,12.399999999999999,5.999999999999999,18.4,0.045
18.0,26.0,50.0,FEA,10.393700787401576,221.97178694931267,258.4280952330834,0.7094234574457484,true,0.07942488066995182,true,21.0,21.0,8.999999999999998,5.999999999999999,14.999999999999998,13.202
18.0,26.0,80.0,MDDM,10.393700787401576,261.85341587195245,306.4280952330834,0.9631815338102485,true,0.03271371445811817,true,21.0,23.0,10.799999999999999,5.999999999999999,16.799999999999997,0.125
18.0,26.0,80.0,DDM (Full),10.393700787401576,261.85341587195245,306.4280952330834,0.9631815338102485,true,0.03271371445811817,true,21.0,23.0,11.399999999999999,5.999999999999999,17.4,0.049
18.0,26.0,80.0,EFM (HC),10.393700787401576,263.2004535304647,306.4280952330834,0.8213730107528713,true,0.03271371445811817,true,21.0,21.0,14.2,5.999999999999999,20.2,0.034
18.0,26.0,80.0,EFM (ASAP),10.393700787401576,263.2004535304647,306.4280952330834,0.8213730107528713,true,0.03271371445811817,true,21.0,21.0,14.0,5.999999999999999,20.0,0.037
18.0,26.0,80.0,FEA,10.393700787401576,263.2004535304647,306.4280952330834,0.840085695133898,true,0.12712385573147625,true,21.0,21.0,9.599999999999998,5.999999999999999,15.599999999999998,13.125
18.0,28.0,40.0,MDDM,11.194225721784777,230.47194593131474,254.32217832553047,0.7741685523133288,true,0.013092672790774943,true,23.0,23.0,10.4,6.8,17.200000000000003,0.056
18.0,28.0,40.0,DDM (Full),11.194225721784777,230.47194593131474,254.32217832553047,0.7741685523133288,true,0.013092672790774943,true,23.0,23.0,10.6,6.8,17.4,0.05
18.0,28.0,40.0,EFM (HC),11.194225721784777,230.47194593131474,254.32217832553047,0.6163570599795818,true,0.013092672790774943,true,23.0,23.0,12.399999999999999,6.8,19.199999999999996,0.134
18.0,28.0,40.0,EFM (ASAP),11.194225721784777,230.47194593131474,254.32217832553047,0.6163570599795818,true,0.013092672790774943,true,23.0,23.0,12.399999999999999,6.8,19.199999999999996,0.042
18.0,28.0,40.0,FEA,11.194225721784777,230.47194593131474,254.32217832553047,0.6635220390791265,true,0.066882487016692,true,23.0,23.0,10.2,6.8,17.0,18.781
18.0,28.0,50.0,MDDM,11.194225721784777,244.97147231623345,270.32217832553044,0.8228732972890436,true,0.01636584098846868,true,23.0,23.0,10.6,6.8,17.4,0.056
18.0,28.0,50.0,DDM (Full),11.194225721784777,244.97147231623345,270.32217832553044,0.8228732972890436,true,0.01636584098846868,true,23.0,23.0,10.799999999999999,6.8,17.599999999999998,0.043
18.0,28.0,50.0,EFM (HC),11.194225721784777,244.97147231623345,270.32217832553044,0.6551335167738861,true,0.01636584098846868,true,23.0,23.0,13.0,6.8,19.799999999999997,0.045
18.0,28.0,50.0,EFM (ASAP),11.194225721784777,244.97147231623345,270.32217832553044,0.6551335167738861,true,0.01636584098846868,true,23.0,23.0,13.0,6.8,19.799999999999997,0.108
18.0,28.0,50.0,FEA,11.194225721784777,244.97147231623345,270.32217832553044,0.7046907338907136,true,0.0835950305541107,true,23.0,23.0,10.2,6.8,17.0,18.33
18.0,28.0,80.0,MDDM,11.194225721784777,288.4700514709897,318.3221783255304,0.9689875322161884,true,0.026185345581549897,true,23.0,23.0,11.2,6.8,17.999999999999996,0.051
18.0,28.0,80.0,DDM (Full),11.194225721784777,288.4700514709897,318.3221783255304,0.9689875322161884,true,0.026185345581549897,true,23.0,23.0,11.799999999999999,6.8,18.599999999999998,0.051
18.0,28.0,80.0,EFM (HC),11.194225721784777,288.4700514709897,318.3221783255304,0.7714628871567992,true,0.026185345581549897,true,23.0,23.0,14.999999999999998,6.8,21.799999999999997,0.046
18.0,28.0,80.0,EFM (ASAP),11.194225721784777,288.4700514709897,318.3221783255304,0.7714628871567992,true,0.026185345581549897,true,23.0,23.0,14.6,6.8,21.400000000000002,0.109
18.0,28.0,80.0,FEA,11.194225721784777,288.4700514709897,318.3221783255304,0.830952103975882,true,0.13370722848888664,true,23.0,23.0,10.2,6.8,17.0,19.663
20.0,16.0,40.0,MDDM,8.00524934383202,110.2579110622292,206.9408309244708,0.8874629892028237,true,0.02514365073427247,true,17.0,17.0,6.4,3.5999999999999996,10.0,0.062
20.0,16.0,40.0,DDM (Full),8.00524934383202,110.2579110622292,206.9408309244708,0.8874629892028237,true,0.02514365073427247,true,17.0,17.0,6.6000000000000005,3.5999999999999996,10.2,0.054
20.0,16.0,40.0,EFM (HC),8.00524934383202,110.2579110622292,206.9408309244708,0.6486397638623413,true,0.02514365073427247,true,17.0,17.0,8.2,3.5999999999999996,11.799999999999999,0.121
20.0,16.0,40.0,EFM (ASAP),8.00524934383202,110.2579110622292,206.9408309244708,0.6486397638623413,true,0.02514365073427247,true,17.0,17.0,7.999999999999999,3.5999999999999996,11.6,0.053
20.0,16.0,40.0,FEA,8.00524934383202,110.2579110622292,206.9408309244708,0.9161674290894195,true,0.08299073956887278,true,17.0,17.0,6.199999999999999,3.5999999999999996,9.799999999999999,5.698
20.0,16.0,50.0,MDDM,8.00524934383202,118.7826984090024,222.94083092447076,0.9560787754824664,true,0.03142956341784063,true,17.0,17.0,6.6000000000000005,3.5999999999999996,10.2,0.049
20.0,16.0,50.0,DDM (Full),8.00524934383202,118.7826984090024,222.94083092447076,0.9560787754824664,true,0.03142956341784063,true,17.0,17.0,7.0,3.5999999999999996,10.6,0.11
20.0,16.0,50.0,EFM (HC),8.00524934383202,118.7826984090024,222.94083092447076,0.6987905058663941,true,0.03142956341784063,true,17.0,17.0,8.6,3.5999999999999996,12.2,0.034
20.0,16.0,50.0,EFM (ASAP),8.00524934383202,118.7826984090024,222.94083092447076,0.6987905058663941,true,0.03142956341784063,true,17.0,17.0,8.6,3.5999999999999996,12.2,0.05
20.0,16.0,50.0,FEA,8.00524934383202,118.7826984090024,222.94083092447076,0.7834597732201192,true,0.08873933846229132,true,17.0,17.0,6.4,3.5999999999999996,10.0,5.396
20.0,16.0,80.0,MDDM,8.00524934383202,142.71315924262908,270.94083092447073,0.8953911859033264,true,0.05028730146854498,true,17.0,21.0,7.6,3.5999999999999996,11.2,1.153
20.0,16.0,80.0,DDM (Full),8.00524934383202,142.71315924262908,270.94083092447073,0.8953911859033264,true,0.05028730146854498,true,17.0,21.0,7.999999999999999,3.5999999999999996,11.6,0.085
20.0,16.0,80.0,EFM (HC),8.00524934383202,144.35706044932212,270.94083092447073,0.8492427318785527,true,0.05028730146854498,true,17.0,17.0,10.2,3.5999999999999996,13.799999999999999,0.043
20.0,16.0,80.0,EFM (ASAP),8.00524934383202,144.35706044932212,270.94083092447073,0.8492427318785527,true,0.05028730146854498,true,17.0,17.0,10.2,3.5999999999999996,13.799999999999999,0.048
20.0,16.0,80.0,FEA,8.00524934383202,143.94520260007846,270.94083092447073,0.9784617759568747,true,0.13874912998858396,true,17.0,19.0,7.0,3.5999999999999996,10.6,7.398
20.0,18.0,40.0,MDDM,8.00524934383202,141.85660753777378,206.9408309244708,0.9207977189070184,true,0.035800237080634074,true,17.0,19.0,7.6,3.5999999999999996,11.2,0.127
20.0,18.0,40.0,DDM (Full),8.00524934383202,141.85660753777378,206.9408309244708,0.9207977189070184,true,0.035800237080634074,true,17.0,19.0,7.999999999999999,3.5999999999999996,11.6,0.061
20.0,18.0,40.0,EFM (HC),8.00524934383202,142.5716392642097,206.9408309244708,0.7470317189866991,true,0.035800237080634074,true,17.0,17.0,9.799999999999999,3.5999999999999996,13.4,0.041
20.0,18.0,40.0,EFM (ASAP),8.00524934383202,142.5716392642097,206.9408309244708,0.7343429139172272,true,0.035800237080634074,true,17.0,17.0,9.799999999999999,3.5999999999999996,13.4,0.054
20.0,18.0,40.0,FEA,8.00524934383202,142.5716392642097,206.9408309244708,0.7821734608420952,true,0.07206099812308091,true,17.0,17.0,5.999999999999999,3.5999999999999996,9.599999999999998,6.018
20.0,18.0,50.0,MDDM,8.00524934383202,152.82450454710192,222.94083092447076,0.9919908393593541,true,0.044750296350792564,true,17.0,19.0,7.999999999999999,3.5999999999999996,11.6,0.079
20.0,18.0,50.0,DDM (Full),8.00524934383202,152.82450454710192,222.94083092447076,0.9919908393593541,true,0.044750296350792564,true,17.0,19.0,8.4,3.5999999999999996,12.0,0.076
20.0,18.0,50.0,EFM (HC),8.00524934383202,153.59482022872376,222.94083092447076,0.8047898107581084,true,0.044750296350792564,true,17.0,17.0,10.399999999999999,3.5999999999999996,14.0,0.061
20.0,18.0,50.0,EFM (ASAP),8.00524934383202,153.59482022872376,222.94083092447076,0.7911199480587594,true,0.044750296350792564,true,17.0,17.0,10.6,3.5999999999999996,14.2,0.109
20.0,18.0,50.0,FEA,8.00524934383202,153.59482022872376,222.94083092447076,0.8422639977043258,true,0.09003062243237943,true,17.0,17.0,5.999999999999999,3.5999999999999996,9.599999999999998,6.024
20.0,18.0,80.0,MDDM,8.00524934383202,183.86292086128972,270.94083092447073,0.9853673262793572,true,0.07160047416126808,true,17.0,23.0,9.200000000000001,3.5999999999999996,12.8,0.137
20.0,18.0,80.0,DDM (Full),8.00524934383202,183.86292086128972,270.94083092447073,0.9853673262793572,true,0.07160047416126808,true,17.0,23.0,10.0,3.5999999999999996,13.6,1.148
20.0,18.0,80.0,EFM (HC),8.00524934383202,186.66436312226605,270.94083092447073,0.978064086072335,true,0.07160047416126808,true,17.0,17.0,12.8,3.5999999999999996,16.4,0.059
20.0,18.0,80.0,EFM (ASAP),8.00524934383202,186.66436312226605,270.94083092447073,0.9614510504833546,true,0.07160047416126808,true,17.0,17.0,13.0,3.5999999999999996,16.599999999999998,0.047
20.0,18.0,80.0,FEA,8.00524934383202,185.72819557508626,270.94083092447073,0.9321242894082136,true,0.14412094583091709,true,17.0,19.0,8.2,3.5999999999999996,11.799999999999999,9.605
20.0,20.0,40.0,MDDM,8.00524934383202,177.43139371593026,206.9408309244708,0.949109598053831,true,0.04910869284037592,true,17.0,21.0,8.999999999999998,3.5999999999999996,12.599999999999998,0.1
20.0,20.0,40.0,DDM (Full),8.00524934383202,177.43139371593026,206.9408309244708,0.949109598053831,true,0.04910869284037592,true,17.0,21.0,9.8,3.5999999999999996,13.4,0.099
20.0,20.0,40.0,EFM (HC),8.00524934383202,179.03233670863926,206.9408309244708,0.9248306469426694,true,0.04910869284037592,true,17.0,17.0,12.2,3.5999999999999996,15.799999999999999,0.047
20.0,20.0,40.0,EFM (ASAP),8.00524934383202,179.03233670863926,206.9408309244708,0.9058720418453378,true,0.04910869284037592,true,17.0,17.0,12.2,3.5999999999999996,15.799999999999999,0.161
20.0,20.0,40.0,FEA,8.00524934383202,178.23096644223762,206.9408309244708,0.7911235487037118,true,0.07759824335425691,true,17.0,19.0,7.799999999999999,3.5999999999999996,11.399999999999999,8.669
20.0,20.0,50.0,MDDM,8.00524934383202,190.2903622658385,222.94083092447076,0.9725978325382533,true,0.06138586605046992,true,17.0,23.0,9.599999999999998,3.5999999999999996,13.199999999999998,0.103
20.0,20.0,50.0,DDM (Full),8.00524934383202,190.2903622658385,222.94083092447076,0.9725978325382533,true,0.06138586605046992,true,17.0,23.0,10.6,3.5999999999999996,14.2,0.106
20.0,20.0,50.0,EFM (HC),8.00524934383202,192.8745416255786,222.94083092447076,0.996335580430075,true,0.06138586605046992,true,17.0,17.0,13.0,3.5999999999999996,16.599999999999998,0.052
20.0,20.0,50.0,EFM (ASAP),8.00524934383202,192.8745416255786,222.94083092447076,0.9759111569140092,true,0.06138586605046992,true,17.0,17.0,13.0,3.5999999999999996,16.599999999999998,0.175
20.0,20.0,50.0,FEA,8.00524934383202,192.01121198554756,222.94083092447076,0.8519656792148202,true,0.09681791079171966,true,17.0,19.0,8.6,3.5999999999999996,12.2,8.568
20.0,20.0,80.0,MDDM,8.00524934383202,227.10612471390343,270.94083092447073,0.9878225334475107,true,0.0982173856807518,true,17.0,24.999999999999996,11.2,3.5999999999999996,14.799999999999999,0.142
20.0,20.0,80.0,DDM (Full),8.00524934383202,227.10612471390343,270.94083092447073,0.9878225334475107,true,0.0982173856807518,true,17.0,24.999999999999996,12.600000000000001,3.5999999999999996,16.2,0.134
20.0,20.0,80.0,EFM (HC),8.00524934383202,230.73922560150038,270.94083092447073,0.9837307254986,true,0.0982173856807518,true,17.0,23.0,15.599999999999998,3.5999999999999996,19.199999999999996,0.121
20.0,20.0,80.0,EFM (ASAP),8.00524934383202,230.73922560150038,270.94083092447073,0.9664116108199206,true,0.0982173856807518,true,17.0,23.0,15.599999999999998,3.5999999999999996,19.199999999999996,0.216
20.0,20.0,80.0,FEA,8.00524934383202,231.78254971195048,270.94083092447073,0.9980908336301287,true,0.22880871269294567,true,17.0,21.0,10.6,3.9999999999999996,14.6,10.665
20.0,22.0,40.0,MDDM,8.805774278215223,204.5384486811046,218.83491401691785,0.908302085774279,true,0.036896087783903776,true,18.0,22.0,9.6,4.3999999999999995,14.0,0.093
20.0,22.0,40.0,DDM (Full),8.805774278215223,204.5384486811046,218.83491401691785,0.908302085774279,true,0.036896087783903776,true,18.0,22.0,10.200000000000001,4.3999999999999995,14.6,0.092
20.0,22.0,40.0,EFM (HC),8.805774278215223,206.3923391807047,218.83491401691785,0.8074121563839977,true,0.036896087783903776,true,18.0,18.0,12.400000000000002,4.3999999999999995,16.800000000000004,1.151
20.0,22.0,40.0,EFM (ASAP),8.805774278215223,206.3923391807047,218.83491401691785,0.7919872127969783,true,0.036896087783903776,true,18.0,18.0,12.400000000000002,4.3999999999999995,16.800000000000004,0.045
20.0,22.0,40.0,FEA,8.805774278215223,206.3923391807047,218.83491401691785,0.8348223115584703,true,0.06344784357422337,true,18.0,18.0,7.799999999999999,4.3999999999999995,12.2,7.015
20.0,22.0,50.0,MDDM,8.805774278215223,219.49317011392253,234.83491401691788,0.9747121165395936,true,0.04612010972987969,true,18.0,22.0,10.200000000000001,4.3999999999999995,14.6,0.07
20.0,22.0,50.0,DDM (Full),8.805774278215223,219.49317011392253,234.83491401691788,0.9747121165395936,true,0.04612010972987969,true,18.0,22.0,10.6,4.3999999999999995,14.999999999999998,1.134
20.0,22.0,50.0,EFM (HC),8.805774278215223,221.482606845379,234.83491401691788,0.866410426860979,true,0.04612010972987969,true,18.0,18.0,13.4,4.3999999999999995,17.8,0.027
20.0,22.0,50.0,EFM (ASAP),8.805774278215223,221.482606845379,234.83491401691788,0.8498929426101466,true,0.04612010972987969,true,18.0,18.0,13.4,4.3999999999999995,17.8,0.035
20.0,22.0,50.0,FEA,8.805774278215223,221.482606845379,234.83491401691788,0.8929491570147973,true,0.07926772748129016,true,18.0,18.0,7.999999999999999,4.3999999999999995,12.399999999999999,6.192
20.0,22.0,80.0,MDDM,8.805774278215223,259.5976129907581,282.8349140169179,0.9475193361396542,true,0.07379217556780747,true,18.0,25.999999999999996,11.6,4.3999999999999995,16.0,0.096
20.0,22.0,80.0,DDM (Full),8.805774278215223,259.5976129907581,282.8349140169179,0.9475193361396542,true,0.07379217556780747,true,18.0,25.999999999999996,12.8,4.3999999999999995,17.200000000000003,0.155
20.0,22.0,80.0,EFM (HC),8.805774278215223,263.7600045885592,282.8349140169179,0.9837283776232754,true,0.07379217556780747,true,18.0,20.0,16.2,4.3999999999999995,20.599999999999998,0.043
20.0,22.0,80.0,EFM (ASAP),8.805774278215223,263.7600045885592,282.8349140169179,0.9614753515689918,true,0.07379217556780747,true,18.0,20.0,16.0,4.3999999999999995,20.400000000000002,0.049
20.0,22.0,80.0,FEA,8.805774278215223,265.5540208995378,282.8349140169179,0.983572047204078,true,0.1270460918255628,true,18.0,20.0,9.2,4.3999999999999995,13.6,10.04
20.0,24.0,40.0,MDDM,9.606299212598426,232.0800517832942,230.72899710936494,0.9208947723965439,true,0.028419382430773073,true,20.0,22.0,10.2,5.199999999999999,15.399999999999999,1.133
20.0,24.0,40.0,DDM (Full),9.606299212598426,232.0800517832942,230.72899710936494,0.9208947723965439,true,0.028419382430773073,true,20.0,22.0,10.6,5.199999999999999,15.799999999999999,0.043
20.0,24.0,40.0,EFM (HC),9.606299212598426,233.13780856909122,230.72899710936494,0.7360938699983743,true,0.028419382430773073,true,20.0,20.0,13.200000000000001,5.199999999999999,18.400000000000002,0.028
20.0,24.0,40.0,EFM (ASAP),9.606299212598426,233.13780856909122,230.72899710936494,0.7360938699983743,true,0.028419382430773073,true,20.0,20.0,13.0,5.199999999999999,18.2,0.03
20.0,24.0,40.0,FEA,9.606299212598426,233.13780856909122,230.72899710936494,0.8138743726902327,true,0.06685428712579967,true,20.0,20.0,8.6,5.199999999999999,13.799999999999999,10.134
20.0,24.0,50.0,MDDM,9.606299212598426,248.17374124172247,246.7289971093649,0.9847546103143617,true,0.03552422803846634,true,20.0,22.0,10.6,5.199999999999999,15.799999999999999,0.047
20.0,24.0,50.0,DDM (Full),9.606299212598426,248.17374124172247,246.7289971093649,0.9847546103143617,true,0.03552422803846634,true,20.0,22.0,11.4,5.199999999999999,16.599999999999998,0.05
20.0,24.0,50.0,EFM (HC),9.606299212598426,249.30484861970677,246.7289971093649,0.7871386110908496,true,0.03552422803846634,true,20.0,20.0,13.8,5.199999999999999,19.0,0.039
20.0,24.0,50.0,EFM (ASAP),9.606299212598426,249.30484861970677,246.7289971093649,0.7871386110908496,true,0.03552422803846634,true,20.0,20.0,13.8,5.199999999999999,19.0,0.038
20.0,24.0,50.0,FEA,9.606299212598426,249.30484861970677,246.7289971093649,0.8703528511324437,true,0.08311884444188448,true,20.0,20.0,8.999999999999998,5.199999999999999,14.2,9.992
20.0,24.0,80.0,MDDM,9.606299212598426,293.7617076325659,294.7289971093649,0.9566889216375941,true,0.05683876486154615,true,20.0,25.999999999999996,11.999999999999998,5.199999999999999,17.2,0.107
20.0,24.0,80.0,DDM (Full),9.606299212598426,293.7617076325659,294.7289971093649,0.9566889216375941,true,0.05683876486154615,true,20.0,25.999999999999996,12.8,5.199999999999999,18.0,0.117
20.0,24.0,80.0,EFM (HC),9.606299212598426,297.8059687715534,294.7289971093649,0.9402728343682751,true,0.05683876486154615,true,20.0,20.0,16.799999999999997,5.199999999999999,21.999999999999996,0.044
20.0,24.0,80.0,EFM (ASAP),9.606299212598426,297.8059687715534,294.7289971093649,0.9402728343682751,true,0.05683876486154615,true,20.0,20.0,16.4,5.199999999999999,21.6,0.042
20.0,24.0,80.0,FEA,9.606299212598426,296.45480961700724,294.7289971093649,0.9440474242900893,true,0.1326268935241616,true,20.0,22.0,10.799999999999999,5.199999999999999,15.999999999999998,15.351
20.0,26.0,40.0,MDDM,10.393700787401576,262.63541399254535,242.42809523308338,0.9900322703345354,true,0.02243738988896995,true,21.0,21.0,10.799999999999999,5.999999999999999,16.799999999999997,0.048
20.0,26.0,40.0,DDM (Full),10.393700787401576,262.63541399254535,242.42809523308338,0.9900322703345354,true,0.02243738988896995,true,21.0,21.0,11.399999999999999,5.999999999999999,17.4,0.05
